Customer ID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
15487.0,679,1,231.32,2010-01-29 12:07:00,1,1,1,111,3,Hibernating
15488.0,92,5,431.92,2011-09-08 10:11:00,3,4,2,342,9,Loyal Customers
15489.0,22,8,2419.61,2011-11-17 08:53:00,4,4,4,444,12,Champions
15490.0,429,1,210.85,2010-10-05 13:11:00,1,1,1,111,3,Hibernating
15491.0,94,6,3100.09,2011-09-05 15:56:00,3,4,5,345,12,Loyal Customers
15492.0,27,2,659.46,2011-11-11 14:53:00,4,2,3,423,9,New Customers
15493.0,32,9,4121.68,2011-11-07 12:04:00,4,5,5,455,14,Champions
15494.0,20,5,3702.6,2011-11-18 14:51:00,4,4,5,445,13,Champions
15495.0,378,1,246.5,2010-11-25 13:46:00,2,1,1,211,4,Hibernating
15496.0,630,1,146.14,2010-03-18 13:16:00,1,1,1,111,3,Hibernating
15497.0,17,9,8657.39,2011-11-22 11:51:00,5,5,5,555,15,Champions
15498.0,2,44,24972.86,2011-12-07 12:48:00,5,5,5,555,15,Champions
15499.0,723,1,158.65,2009-12-16 12:17:00,1,1,1,111,3,Hibernating
15500.0,7,4,1131.56,2011-12-01 13:47:00,5,3,3,533,11,Potential Loyalists
15501.0,404,2,399.95,2010-10-31 11:15:00,2,2,2,222,6,Hibernating
15502.0,15,14,13003.87,2011-11-24 12:48:00,5,5,5,555,15,Champions
15503.0,362,2,257.3,2010-12-12 10:57:00,2,2,1,221,5,Hibernating
15504.0,80,4,402.7,2011-09-19 13:45:00,3,3,2,332,8,Potential Loyalists
15505.0,52,5,3610.96,2011-10-18 07:56:00,4,4,5,445,13,Champions
15506.0,22,6,2030.33,2011-11-17 12:11:00,4,4,4,444,12,Champions
15507.0,171,1,475.86,2011-06-21 11:19:00,3,1,2,312,6,Others
15508.0,188,6,1000.27,2011-06-03 15:43:00,2,4,3,243,9,At Risk
15509.0,379,1,152.41,2010-11-24 14:48:00,2,1,1,211,4,Hibernating
15510.0,330,1,250.0,2011-01-13 12:10:00,2,1,1,211,4,Hibernating
15511.0,11,5,900.53,2011-11-28 09:43:00,5,4,3,543,12,Loyal Customers
15512.0,155,4,331.58,2011-07-07 10:20:00,3,3,2,332,8,Potential Loyalists
15513.0,32,35,26437.05,2011-11-06 14:36:00,4,5,5,455,14,Champions
15514.0,11,18,6392.06,2011-11-27 14:40:00,5,5,5,555,15,Champions
15515.0,386,1,171.81,2010-11-17 13:39:00,2,1,1,211,4,Hibernating
15516.0,44,3,62.43,2011-10-26 10:51:00,4,3,1,431,8,Potential Loyalists
15517.0,232,1,267.03,2011-04-20 14:02:00,2,1,1,211,4,Hibernating
15518.0,63,15,4189.99,2011-10-06 13:05:00,3,5,5,355,13,Loyal Customers
15519.0,382,2,344.61,2010-11-21 14:35:00,2,2,2,222,6,Hibernating
15520.0,1,1,343.5,2011-12-08 10:58:00,5,1,2,512,8,New Customers
15521.0,39,16,7098.24,2011-10-30 13:42:00,4,5,5,455,14,Champions
15522.0,32,2,397.99,2011-11-07 11:26:00,4,2,2,422,8,New Customers
15523.0,83,16,17259.19,2011-09-16 16:29:00,3,5,5,355,13,Loyal Customers
15524.0,24,2,591.4,2011-11-15 12:09:00,4,2,2,422,8,New Customers
15525.0,1,4,890.22,2011-12-07 14:43:00,5,3,3,533,11,Potential Loyalists
15526.0,32,2,148.44,2011-11-06 15:04:00,4,2,1,421,7,New Customers
15527.0,18,23,5554.89,2011-11-21 12:17:00,5,5,5,555,15,Champions
15528.0,253,1,229.33,2011-03-30 16:14:00,2,1,1,211,4,Hibernating
15529.0,22,12,4783.66,2011-11-17 11:29:00,4,5,5,455,14,Champions
15530.0,21,5,1808.68,2011-11-18 12:25:00,4,4,4,444,12,Champions
15531.0,7,2,1972.39,2011-12-01 18:43:00,5,2,4,524,11,Big Spenders
15532.0,24,10,3738.85,2011-11-14 14:51:00,4,5,5,455,14,Champions
15533.0,18,3,807.57,2011-11-20 15:35:00,5,3,3,533,11,Potential Loyalists
15534.0,725,1,162.25,2009-12-14 12:48:00,1,1,1,111,3,Hibernating
15535.0,172,6,1044.37,2011-06-19 16:02:00,3,4,3,343,10,Loyal Customers
15536.0,408,1,259.09,2010-10-26 16:31:00,2,1,1,211,4,Hibernating
15537.0,162,1,110.92,2011-06-29 13:10:00,3,1,1,311,5,Others
15538.0,537,6,3358.4,2010-06-20 10:49:00,1,4,5,145,10,At Risk
15539.0,6,1,538.46,2011-12-02 13:36:00,5,1,2,512,8,New Customers
15540.0,10,2,460.68,2011-11-28 13:51:00,5,2,2,522,9,New Customers
15541.0,113,1,85.13000000000001,2011-08-17 14:58:00,3,1,1,311,5,Others
15542.0,511,3,855.71,2010-07-15 13:32:00,1,3,3,133,7,At Risk
15543.0,287,2,242.26,2011-02-24 15:26:00,2,2,1,221,5,Hibernating
15544.0,8,20,7807.89,2011-11-30 16:43:00,5,5,5,555,15,Champions
15545.0,53,2,288.96999999999997,2011-10-16 13:24:00,4,2,2,422,8,New Customers
15546.0,606,2,1079.1000000000001,2010-04-12 11:51:00,1,2,3,123,6,Hibernating
15547.0,6,26,10057.05,2011-12-02 12:52:00,5,5,5,555,15,Champions
15548.0,595,1,158.09,2010-04-23 12:20:00,1,1,1,111,3,Hibernating
15549.0,76,8,2334.16,2011-09-23 16:22:00,3,4,4,344,11,Loyal Customers
15550.0,3,12,2211.05,2011-12-05 15:38:00,5,5,4,554,14,Champions
15551.0,36,7,1679.81,2011-11-03 12:37:00,4,4,4,444,12,Champions
15552.0,216,2,252.52,2011-05-06 14:47:00,2,2,1,221,5,Hibernating
15553.0,59,1,428.93,2011-10-10 14:02:00,3,1,2,312,6,Others
15554.0,277,1,217.2,2011-03-07 09:00:00,2,1,1,211,4,Hibernating
15555.0,11,36,11243.91,2011-11-27 16:19:00,5,5,5,555,15,Champions
15556.0,23,1,279.77,2011-11-15 16:08:00,4,1,1,411,6,New Customers
15557.0,28,1,468.91,2011-11-11 12:46:00,4,1,2,412,7,New Customers
15558.0,638,1,202.68,2010-03-10 15:25:00,1,1,1,111,3,Hibernating
15559.0,567,1,1109.4,2010-05-20 14:06:00,1,1,3,113,5,Hibernating
15560.0,397,2,153.52,2010-11-07 10:15:00,2,2,1,221,5,Hibernating
15561.0,11,8,1934.3899999999999,2011-11-28 11:07:00,5,4,4,544,13,Champions
15562.0,351,3,671.4300000000001,2010-12-23 09:55:00,2,3,3,233,8,At Risk
15563.0,21,7,2859.46,2011-11-17 14:50:00,4,4,4,444,12,Champions
15564.0,462,2,70.74000000000001,2010-09-02 15:52:00,1,2,1,121,4,Hibernating
15565.0,49,2,173.16000000000003,2011-10-20 14:33:00,4,2,1,421,7,New Customers
15566.0,392,2,227.87,2010-11-12 12:11:00,2,2,1,221,5,Hibernating
15567.0,18,1,186.01,2011-11-21 10:48:00,5,1,1,511,7,New Customers
15568.0,2,3,758.29,2011-12-07 11:27:00,5,3,3,533,11,Potential Loyalists
15569.0,103,10,3583.45,2011-08-28 10:15:00,3,5,5,355,13,Loyal Customers
15570.0,6,25,8736.49,2011-12-02 14:47:00,5,5,5,555,15,Champions
15571.0,11,14,3892.35,2011-11-28 10:02:00,5,5,5,555,15,Champions
15572.0,4,10,3965.2,2011-12-05 10:09:00,5,5,5,555,15,Champions
15573.0,31,5,1188.42,2011-11-08 11:38:00,4,4,3,443,11,Loyal Customers
15574.0,177,6,1101.44,2011-06-15 12:01:00,3,4,3,343,10,Loyal Customers
15575.0,619,1,30.1,2010-03-30 12:50:00,1,1,1,111,3,Hibernating
15576.0,37,1,921.37,2011-11-02 12:03:00,4,1,3,413,8,New Customers
15577.0,150,5,396.03,2011-07-11 17:03:00,3,4,2,342,9,Loyal Customers
15578.0,161,1,127.1,2011-06-30 13:03:00,3,1,1,311,5,Others
15579.0,68,5,1250.63,2011-10-02 12:45:00,3,4,4,344,11,Loyal Customers
15580.0,376,8,1375.39,2010-11-28 11:00:00,2,4,4,244,10,At Risk
15581.0,120,38,7480.4,2011-08-11 09:38:00,3,5,5,355,13,Loyal Customers
15582.0,24,3,682.9100000000001,2011-11-15 09:55:00,4,3,3,433,10,Potential Loyalists
15583.0,375,1,95.96,2010-11-28 15:04:00,2,1,1,211,4,Hibernating
15584.0,23,6,1268.2,2011-11-16 10:55:00,4,4,4,444,12,Champions
15585.0,176,1,455.3,2011-06-16 08:38:00,3,1,2,312,6,Others
15586.0,592,3,1139.1000000000001,2010-04-26 11:00:00,1,3,3,133,7,At Risk
15587.0,49,7,1522.08,2011-10-20 13:37:00,4,4,4,444,12,Champions
15588.0,677,1,579.6,2010-01-31 12:19:00,1,1,2,112,4,Hibernating
15589.0,255,3,478.53,2011-03-29 09:54:00,2,3,2,232,7,Others
15590.0,381,5,1496.6,2010-11-22 14:49:00,2,4,4,244,10,At Risk
15591.0,582,3,217.9,2010-05-06 09:23:00,1,3,1,131,5,Others
15592.0,46,1,388.58,2011-10-24 08:59:00,4,1,2,412,7,New Customers
15593.0,70,1,199.8,2011-09-30 11:46:00,3,1,1,311,5,Others
15594.0,15,5,1771.78,2011-11-24 08:53:00,5,4,4,544,13,Champions
15595.0,487,1,357.59999999999997,2010-08-09 12:27:00,1,1,2,112,4,Hibernating
15596.0,100,9,2727.72,2011-08-31 10:55:00,3,5,4,354,12,Loyal Customers
15597.0,34,2,563.37,2011-11-04 13:26:00,4,2,2,422,8,New Customers
15598.0,52,2,548.02,2011-10-17 16:04:00,4,2,2,422,8,New Customers
15599.0,26,3,1250.06,2011-11-13 11:44:00,4,3,4,434,11,Big Spenders
15600.0,427,4,1199.31,2010-10-07 14:30:00,1,3,3,133,7,At Risk
15601.0,10,30,14191.74,2011-11-28 15:15:00,5,5,5,555,15,Champions
15602.0,7,16,3137.96,2011-12-01 14:14:00,5,5,5,555,15,Champions
15603.0,78,2,88.48,2011-09-22 10:04:00,3,2,1,321,6,Others
15604.0,51,1,216.39000000000001,2011-10-18 14:47:00,4,1,1,411,6,New Customers
15605.0,35,9,1741.95,2011-11-03 14:17:00,4,5,4,454,13,Champions
15606.0,60,17,5230.99,2011-10-09 15:47:00,3,5,5,355,13,Loyal Customers
15607.0,336,9,1708.97,2011-01-07 12:44:00,2,5,4,254,11,At Risk
15608.0,27,5,1785.98,2011-11-11 13:20:00,4,4,4,444,12,Champions
15609.0,183,1,298.48,2011-06-08 13:00:00,3,1,2,312,6,Others
15610.0,51,1,112.46000000000001,2011-10-19 10:36:00,4,1,1,411,6,New Customers
15611.0,9,26,2997.28,2011-11-30 12:36:00,5,5,5,555,15,Champions
15612.0,35,2,195.15,2011-11-03 14:52:00,4,2,1,421,7,New Customers
15613.0,609,1,433.71999999999997,2010-04-08 12:51:00,1,1,2,112,4,Hibernating
15614.0,437,4,3147.36,2010-09-28 10:46:00,1,3,5,135,9,At Risk
15615.0,9,47,21373.97,2011-11-29 14:42:00,5,5,5,555,15,Champions
15616.0,437,1,317.11,2010-09-27 13:10:00,1,1,2,112,4,Hibernating
15617.0,395,3,828.5500000000001,2010-11-08 16:07:00,2,3,3,233,8,At Risk
15618.0,32,4,776.851,2011-11-07 08:34:00,4,3,3,433,10,Potential Loyalists
15619.0,10,1,336.4,2011-11-29 08:14:00,5,1,2,512,8,New Customers
15620.0,56,4,1942.36,2011-10-14 12:41:00,4,3,4,434,11,Big Spenders
15621.0,3,4,1293.03,2011-12-05 14:01:00,5,3,4,534,12,Big Spenders
15622.0,42,17,7852.610000000001,2011-10-27 16:44:00,4,5,5,455,14,Champions
15623.0,140,8,2437.05,2011-07-21 17:26:00,3,4,4,344,11,Loyal Customers
15624.0,116,4,588.13,2011-08-15 11:38:00,3,3,2,332,8,Potential Loyalists
15625.0,103,9,3236.4,2011-08-28 10:21:00,3,5,5,355,13,Loyal Customers
15626.0,74,3,1067.52,2011-09-26 10:03:00,3,3,3,333,9,Potential Loyalists
15627.0,456,2,566.9,2010-09-08 14:14:00,1,2,2,122,5,Hibernating
15628.0,4,17,5333.08,2011-12-05 10:24:00,5,5,5,555,15,Champions
15629.0,449,4,2240.9,2010-09-15 13:46:00,1,3,4,134,8,At Risk
15630.0,44,3,1481.4,2011-10-25 15:36:00,4,3,4,434,11,Big Spenders
15631.0,641,1,596.67,2010-03-07 14:52:00,1,1,2,112,4,Hibernating
15632.0,15,8,3285.31,2011-11-24 09:51:00,5,4,5,545,14,Champions
15633.0,508,13,4335.96,2010-07-18 13:54:00,1,5,5,155,11,At Risk
15634.0,16,2,554.65,2011-11-22 16:28:00,5,2,2,522,9,New Customers
15635.0,395,1,100.35,2010-11-09 08:58:00,2,1,1,211,4,Hibernating
15636.0,89,4,1444.58,2011-09-11 11:17:00,3,3,4,334,10,Big Spenders
15637.0,52,5,797.59,2011-10-18 08:28:00,4,4,3,443,11,Loyal Customers
15638.0,378,6,2265.2,2010-11-26 11:52:00,2,4,4,244,10,At Risk
15639.0,133,3,1065.08,2011-07-28 14:30:00,3,3,3,333,9,Potential Loyalists
15640.0,3,29,23494.31,2011-12-05 14:35:00,5,5,5,555,15,Champions
15641.0,104,12,5345.55,2011-08-26 14:04:00,3,5,5,355,13,Loyal Customers
15642.0,729,1,105.78,2009-12-10 11:51:00,1,1,1,111,3,Hibernating
15643.0,191,3,664.0,2011-06-01 07:38:00,2,3,3,233,8,At Risk
15644.0,165,4,803.54,2011-06-26 14:54:00,3,3,3,333,9,Potential Loyalists
15645.0,18,3,1055.17,2011-11-21 11:55:00,5,3,3,533,11,Potential Loyalists
15646.0,157,5,784.8100000000001,2011-07-05 09:53:00,3,4,3,343,10,Loyal Customers
15647.0,414,1,169.0,2010-10-20 15:09:00,1,1,1,111,3,Hibernating
15648.0,203,2,639.5,2011-05-19 15:53:00,2,2,3,223,7,Hibernating
15649.0,335,4,1660.35,2011-01-07 13:34:00,2,3,4,234,9,At Risk
15650.0,521,2,553.88,2010-07-06 10:41:00,1,2,2,122,5,Hibernating
15651.0,36,5,1259.06,2011-11-03 08:41:00,4,4,4,444,12,Champions
15652.0,90,5,1405.94,2011-09-09 14:22:00,3,4,4,344,11,Loyal Customers
15653.0,92,2,877.44,2011-09-08 10:49:00,3,2,3,323,8,Others
15654.0,8,2,922.53,2011-11-30 13:08:00,5,2,3,523,10,New Customers
15655.0,242,1,560.6700000000001,2011-04-10 15:25:00,2,1,2,212,5,Hibernating
15656.0,44,4,748.5,2011-10-25 14:56:00,4,3,3,433,10,Potential Loyalists
15657.0,22,1,30.0,2011-11-17 12:19:00,4,1,1,411,6,New Customers
15658.0,189,8,2117.27,2011-06-02 15:22:00,2,4,4,244,10,At Risk
15659.0,43,3,532.49,2011-10-27 09:23:00,4,3,2,432,9,Potential Loyalists
15660.0,24,15,2603.69,2011-11-14 16:58:00,4,5,4,454,13,Champions
15661.0,316,8,1215.95,2011-01-26 13:56:00,2,4,3,243,9,At Risk
15662.0,660,2,283.73,2010-02-16 16:47:00,1,2,1,121,4,Hibernating
15663.0,105,1,138.14,2011-08-25 15:50:00,3,1,1,311,5,Others
15664.0,50,4,1254.03,2011-10-20 10:57:00,4,3,4,434,11,Big Spenders
15665.0,167,5,3987.07,2011-06-24 14:57:00,3,4,5,345,12,Loyal Customers
15666.0,471,2,632.94,2010-08-24 16:14:00,1,2,3,123,6,Hibernating
15667.0,39,1,301.32000000000005,2011-10-31 10:56:00,4,1,2,412,7,New Customers
15668.0,217,1,76.32000000000001,2011-05-06 10:39:00,2,1,1,211,4,Hibernating
15669.0,39,4,684.34,2011-10-30 16:03:00,4,3,3,433,10,Potential Loyalists
15670.0,296,2,325.2,2011-02-16 10:50:00,2,2,2,222,6,Hibernating
15671.0,18,7,2657.13,2011-11-21 12:43:00,5,4,4,544,13,Champions
15672.0,724,1,45.300000000000004,2009-12-14 16:52:00,1,1,1,111,3,Hibernating
15673.0,87,9,6204.32,2011-09-12 16:12:00,3,5,5,355,13,Loyal Customers
15674.0,72,13,6948.2300000000005,2011-09-27 15:17:00,3,5,5,355,13,Loyal Customers
15675.0,80,4,542.04,2011-09-19 13:48:00,3,3,2,332,8,Potential Loyalists
15676.0,18,3,3435.76,2011-11-21 12:40:00,5,3,5,535,13,Big Spenders
15677.0,48,3,1305.6299999999999,2011-10-21 15:36:00,4,3,4,434,11,Big Spenders
15678.0,52,3,1825.94,2011-10-18 09:25:00,4,3,4,434,11,Big Spenders
15679.0,23,4,781.28,2011-11-15 16:19:00,4,3,3,433,10,Potential Loyalists
15680.0,8,10,4028.69,2011-11-30 13:46:00,5,5,5,555,15,Champions
15681.0,24,14,2989.7000000000003,2011-11-14 16:30:00,4,5,5,455,14,Champions
15682.0,598,2,318.24,2010-04-19 15:30:00,1,2,2,122,5,Hibernating
15683.0,116,2,524.54,2011-08-14 12:56:00,3,2,2,322,7,Others
15684.0,546,3,173.95,2010-06-10 18:51:00,1,3,1,131,5,Others
15685.0,449,1,55.980000000000004,2010-09-15 13:43:00,1,1,1,111,3,Hibernating
15686.0,419,1,90.0,2010-10-15 13:50:00,1,1,1,111,3,Hibernating
15687.0,8,9,2993.1,2011-12-01 08:33:00,5,5,5,555,15,Champions
15688.0,418,1,190.57,2010-10-17 12:06:00,1,1,1,111,3,Hibernating
15689.0,119,3,521.03,2011-08-12 09:37:00,3,3,2,332,8,Potential Loyalists
15690.0,3,2,239.76,2011-12-05 15:59:00,5,2,1,521,8,New Customers
15691.0,251,4,571.3,2011-04-01 15:13:00,2,3,2,232,7,Others
15692.0,27,1,191.04,2011-11-11 14:12:00,4,1,1,411,6,New Customers
15693.0,658,1,37.5,2010-02-18 14:37:00,1,1,1,111,3,Hibernating
15694.0,0,24,9978.48,2011-12-09 09:44:00,5,5,5,555,15,Champions
15695.0,266,4,1131.04,2011-03-18 08:32:00,2,3,3,233,8,At Risk
15696.0,32,13,3881.2200000000003,2011-11-06 14:02:00,4,5,5,455,14,Champions
15697.0,689,1,246.75,2010-01-19 09:10:00,1,1,1,111,3,Hibernating
15698.0,623,1,46.2,2010-03-25 17:38:00,1,1,1,111,3,Hibernating
15699.0,17,1,309.65,2011-11-22 08:26:00,5,1,2,512,8,New Customers
15700.0,171,2,696.68,2011-06-20 16:53:00,3,2,3,323,8,Others
15701.0,1,4,1529.0,2011-12-07 14:39:00,5,3,4,534,12,Big Spenders
15702.0,475,2,140.39,2010-08-20 14:50:00,1,2,1,121,4,Hibernating
15703.0,264,1,211.5,2011-03-20 10:51:00,2,1,1,211,4,Hibernating
15704.0,139,6,3734.6600000000003,2011-07-22 13:35:00,3,4,5,345,12,Loyal Customers
15705.0,200,1,143.1,2011-05-22 15:37:00,2,1,1,211,4,Hibernating
15706.0,63,4,1060.56,2011-10-07 10:09:00,3,3,3,333,9,Potential Loyalists
15707.0,34,4,916.98,2011-11-04 14:35:00,4,3,3,433,10,Potential Loyalists
15708.0,40,9,3887.15,2011-10-30 10:54:00,4,5,5,455,14,Champions
15709.0,283,2,327.85,2011-03-01 10:38:00,2,2,2,222,6,Hibernating
15710.0,416,1,898.87,2010-10-18 17:05:00,1,1,3,113,5,Hibernating
15711.0,556,2,420.25,2010-06-01 12:14:00,1,2,2,122,5,Hibernating
15712.0,8,12,3472.41,2011-11-30 14:09:00,5,5,5,555,15,Champions
15713.0,142,4,839.64,2011-07-19 13:34:00,3,3,3,333,9,Potential Loyalists
15714.0,11,5,783.96,2011-11-28 11:26:00,5,4,3,543,12,Loyal Customers
15715.0,555,5,658.02,2010-06-02 09:56:00,1,4,3,143,8,At Risk
15716.0,145,11,2485.26,2011-07-17 11:59:00,3,5,4,354,12,Loyal Customers
15717.0,233,5,607.0,2011-04-19 13:21:00,2,4,2,242,8,Others
15718.0,539,1,293.79,2010-06-17 16:20:00,1,1,2,112,4,Hibernating
15719.0,32,31,10195.97,2011-11-07 12:29:00,4,5,5,455,14,Champions
15720.0,23,2,739.22,2011-11-15 14:48:00,4,2,3,423,9,New Customers
15721.0,11,1,471.40000000000003,2011-11-28 12:14:00,5,1,2,512,8,New Customers
15722.0,35,11,5234.0,2011-11-04 11:43:00,4,5,5,455,14,Champions
15723.0,364,4,930.7,2010-12-10 11:12:00,2,3,3,233,8,At Risk
15724.0,200,3,310.85,2011-05-22 14:40:00,2,3,2,232,7,Others
15725.0,14,1,415.25,2011-11-24 14:51:00,5,1,2,512,8,New Customers
15726.0,389,1,321.91,2010-11-14 16:12:00,2,1,2,212,5,Hibernating
15727.0,16,15,9371.71,2011-11-23 12:36:00,5,5,5,555,15,Champions
15728.0,379,2,544.6,2010-11-25 10:39:00,2,2,2,222,6,Hibernating
15729.0,212,3,192.55,2011-05-11 12:36:00,2,3,1,231,6,Others
15730.0,65,5,1726.58,2011-10-05 12:31:00,3,4,4,344,11,Loyal Customers
15731.0,553,1,125.3,2010-06-04 10:10:00,1,1,1,111,3,Hibernating
15732.0,211,10,1543.97,2011-05-11 14:24:00,2,5,4,254,11,At Risk
15733.0,282,1,162.3,2011-03-02 09:05:00,2,1,1,211,4,Hibernating
15734.0,114,4,2263.3,2011-08-17 10:50:00,3,3,4,334,10,Big Spenders
15735.0,420,1,327.68,2010-10-14 13:38:00,1,1,2,112,4,Hibernating
15736.0,434,2,1767.1200000000001,2010-09-30 14:20:00,1,2,4,124,7,Hibernating
15737.0,14,8,1188.1200000000001,2011-11-25 11:21:00,5,4,3,543,12,Loyal Customers
15738.0,18,41,13043.32,2011-11-21 08:26:00,5,5,5,555,15,Champions
15739.0,65,1,449.12,2011-10-04 13:42:00,3,1,2,312,6,Others
15740.0,48,1,154.88,2011-10-21 14:29:00,4,1,1,411,6,New Customers
15741.0,457,2,208.62,2010-09-07 16:21:00,1,2,1,121,4,Hibernating
15742.0,618,1,156.87,2010-03-30 15:25:00,1,1,1,111,3,Hibernating
15743.0,15,4,775.96,2011-11-23 17:19:00,5,3,3,533,11,Potential Loyalists
15744.0,77,1,34.8,2011-09-23 09:52:00,3,1,1,311,5,Others
15745.0,18,4,1094.5900000000001,2011-11-20 13:45:00,5,3,3,533,11,Potential Loyalists
15746.0,133,1,196.88,2011-07-28 15:21:00,3,1,1,311,5,Others
15747.0,12,9,2499.81,2011-11-27 12:26:00,5,5,4,554,14,Champions
15748.0,39,3,609.81,2011-10-30 12:51:00,4,3,3,433,10,Potential Loyalists
15749.0,234,3,44534.3,2011-04-18 13:20:00,2,3,5,235,10,At Risk
15750.0,2,18,6452.991,2011-12-07 12:34:00,5,5,5,555,15,Champions
15751.0,460,11,1380.44,2010-09-05 12:44:00,1,5,4,154,10,At Risk
15752.0,39,9,3924.91,2011-10-31 11:37:00,4,5,5,455,14,Champions
15753.0,304,1,79.2,2011-02-08 12:41:00,2,1,1,211,4,Hibernating
15754.0,50,9,3037.61,2011-10-19 14:40:00,4,5,5,455,14,Champions
15755.0,9,17,5993.12,2011-11-29 14:57:00,5,5,5,555,15,Champions
15756.0,60,4,528.01,2011-10-09 13:30:00,3,3,2,332,8,Potential Loyalists
15757.0,65,6,2940.36,2011-10-05 12:14:00,3,4,5,345,12,Loyal Customers
15758.0,24,1,205.25,2011-11-15 10:48:00,4,1,1,411,6,New Customers
15759.0,217,7,830.9300000000001,2011-05-05 15:13:00,2,4,3,243,9,At Risk
15760.0,630,2,13916.34,2010-03-19 11:45:00,1,2,5,125,8,Hibernating
15761.0,442,1,143.05,2010-09-23 09:33:00,1,1,1,111,3,Hibernating
15762.0,64,2,583.75,2011-10-05 16:15:00,3,2,2,322,7,Others
15763.0,31,2,1086.92,2011-11-08 09:44:00,4,2,3,423,9,New Customers
15764.0,87,8,4503.08,2011-09-12 17:58:00,3,4,5,345,12,Loyal Customers
15765.0,666,1,370.63,2010-02-11 10:25:00,1,1,2,112,4,Hibernating
15766.0,63,3,831.0600000000001,2011-10-06 17:03:00,3,3,3,333,9,Potential Loyalists
15768.0,115,34,15308.89,2011-08-16 10:48:00,3,5,5,355,13,Loyal Customers
15769.0,6,46,88612.52,2011-12-02 13:52:00,5,5,5,555,15,Champions
15770.0,612,1,321.45,2010-04-06 11:47:00,1,1,2,112,4,Hibernating
15771.0,603,3,1006.54,2010-04-14 13:56:00,1,3,3,133,7,At Risk
15772.0,417,1,280.88,2010-10-17 13:33:00,1,1,1,111,3,Hibernating
15773.0,5,2,774.52,2011-12-04 12:48:00,5,2,3,523,10,New Customers
15774.0,68,6,1288.34,2011-10-02 12:04:00,3,4,4,344,11,Loyal Customers
15775.0,244,2,150.5,2011-04-08 12:56:00,2,2,1,221,5,Hibernating
15776.0,132,1,241.62,2011-07-29 13:46:00,3,1,1,311,5,Others
15777.0,240,7,1762.6100000000001,2011-04-12 16:43:00,2,4,4,244,10,At Risk
15778.0,430,1,307.95000000000005,2010-10-04 15:10:00,1,1,2,112,4,Hibernating
15779.0,462,2,124.08000000000001,2010-09-02 16:40:00,1,2,1,121,4,Hibernating
15780.0,183,3,475.28000000000003,2011-06-09 12:01:00,3,3,2,332,8,Potential Loyalists
15781.0,24,3,345.46000000000004,2011-11-14 14:57:00,4,3,2,432,9,Potential Loyalists
15782.0,9,4,4014.1,2011-11-30 10:49:00,5,3,5,535,13,Big Spenders
15783.0,10,1,246.3,2011-11-29 09:50:00,5,1,1,511,7,New Customers
15784.0,467,2,848.33,2010-08-29 10:38:00,1,2,3,123,6,Hibernating
15785.0,32,16,5969.93,2011-11-07 11:33:00,4,5,5,455,14,Champions
15786.0,45,5,8501.62,2011-10-24 14:13:00,4,4,5,445,13,Champions
15787.0,25,3,933.26,2011-11-13 14:55:00,4,3,3,433,10,Potential Loyalists
15788.0,508,1,221.83,2010-07-19 12:48:00,1,1,1,111,3,Hibernating
15789.0,357,6,1962.01,2010-12-16 14:35:00,2,4,4,244,10,At Risk
15790.0,9,1,218.75,2011-11-29 14:53:00,5,1,1,511,7,New Customers
15791.0,43,5,3608.34,2011-10-27 10:14:00,4,4,5,445,13,Champions
15792.0,399,2,933.84,2010-11-05 08:21:00,2,2,3,223,7,Hibernating
15793.0,14,8,2399.57,2011-11-25 09:31:00,5,4,4,544,13,Champions
15794.0,735,2,777.0,2009-12-03 13:04:00,1,2,3,123,6,Hibernating
15795.0,149,8,1979.8700000000001,2011-07-13 10:43:00,3,4,4,344,11,Loyal Customers
15796.0,0,17,5171.63,2011-12-08 19:55:00,5,5,5,555,15,Champions
15797.0,112,6,2821.08,2011-08-18 17:04:00,3,4,4,344,11,Loyal Customers
15798.0,492,3,1535.37,2010-08-04 09:13:00,1,3,4,134,8,At Risk
15799.0,75,4,1421.34,2011-09-25 12:46:00,3,3,4,334,10,Big Spenders
15800.0,106,7,1227.07,2011-08-24 14:23:00,3,4,4,344,11,Loyal Customers
15801.0,45,3,1063.95,2011-10-24 13:52:00,4,3,3,433,10,Potential Loyalists
15802.0,142,1,451.42,2011-07-20 11:38:00,3,1,2,312,6,Others
15803.0,50,4,1929.66,2011-10-19 14:56:00,4,3,4,434,11,Big Spenders
15804.0,0,13,4206.39,2011-12-09 12:31:00,5,5,5,555,15,Champions
15805.0,22,30,10148.93,2011-11-16 16:32:00,4,5,5,455,14,Champions
15806.0,45,3,784.58,2011-10-24 14:35:00,4,3,3,433,10,Potential Loyalists
15807.0,49,5,1817.52,2011-10-20 14:10:00,4,4,4,444,12,Champions
15808.0,305,21,17180.25,2011-02-06 14:33:00,2,5,5,255,12,At Risk
15809.0,35,7,1274.44,2011-11-03 16:40:00,4,4,4,444,12,Champions
15810.0,78,8,2999.04,2011-09-22 09:38:00,3,4,5,345,12,Loyal Customers
15811.0,21,7,3486.15,2011-11-17 15:31:00,4,4,5,445,13,Champions
15812.0,106,12,5201.47,2011-08-24 14:19:00,3,5,5,355,13,Loyal Customers
15813.0,207,2,1303.9099999999999,2011-05-16 08:13:00,2,2,4,224,8,Hibernating
